id,name,email,linkedin_url,location,education_level,university,years_experience,previous_company,domain_expertise,technical_background,serial_entrepreneur,created_at
founder_492,Anita Herring,emilykirby@example.org,https://linkedin.com/in/vchavez,Nashville,Bachelor's,Stanford,8,Amazon,"['AgriTech', 'LegalTech']",False,False,2018-06-10
founder_493,Hailey Washington,heidiward@example.org,https://linkedin.com/in/cacosta,Boston,Bachelor's,UC Berkeley,2,Facebook,['E-commerce'],True,False,2015-06-16
founder_494,Timothy Johnson,felicia55@example.com,https://linkedin.com/in/cranebernard,Philadelphia,PhD,,9,Microsoft,"['MarTech', 'FoodTech']",True,False,2018-01-10
founder_495,Steven Kennedy,gstewart@example.com,https://linkedin.com/in/iharrington,Austin,Self-taught,,8,Apple,"['AI/ML', 'HealthTech', 'Gaming']",True,False,2016-04-25
founder_496,Cody Guzman,cgonzales@example.com,https://linkedin.com/in/cookheather,Austin,Bootcamp,MIT,11,Finance,"['Gaming', 'EdTech']",True,False,2017-08-27
founder_497,Alexander Raymond,okirk@example.org,https://linkedin.com/in/brookemeyer,Phoenix,Master's,,10,Amazon,"['AgriTech', 'Cybersecurity']",False,False,2025-03-28
founder_498,Carrie Osborn,nathanielharrington@example.com,https://linkedin.com/in/jill79,Austin,Self-taught,,9,Startup,"['SaaS', 'HRTech']",False,False,2017-09-14
founder_499,Brian Evans,joshua22@example.org,https://linkedin.com/in/jgreen,Seattle,Master's,MIT,11,Finance,"['FoodTech', 'E-commerce']",False,False,2024-06-06
founder_500,Andrea Kane,amanda27@example.org,https://linkedin.com/in/jonathanparker,Dallas,Master's,,25,Microsoft,"['IoT', 'EdTech', 'AgriTech']",True,False,2020-05-10
founder_501,Margaret Roach,amcdonald@example.org,https://linkedin.com/in/greenluis,Portland,Bachelor's,,22,Amazon,"['HealthTech', 'Gaming']",False,False,2016-08-09
founder_502,Rachel Dennis,tfox@example.net,https://linkedin.com/in/annette27,Dallas,PhD,Other,7,Microsoft,"['IoT', 'FoodTech', 'Blockchain']",True,False,2018-03-06
founder_503,Alexis Robinson,myerskristy@example.net,https://linkedin.com/in/justinkim,San Francisco,PhD,Other,13,Google,"['MarTech', 'Cybersecurity']",True,False,2020-03-23
founder_504,Elizabeth Snyder,rkane@example.net,https://linkedin.com/in/longjoseph,Philadelphia,Master's,Harvard,17,Amazon,"['Gaming', 'HRTech', 'FinTech']",True,False,2021-02-14
founder_505,David Clark,williamsthomas@example.org,https://linkedin.com/in/sgarcia,Philadelphia,Bachelor's,Stanford,24,Microsoft,['E-commerce'],False,False,2024-07-11
founder_506,Travis Brown,charles91@example.org,https://linkedin.com/in/maciasphillip,Philadelphia,Master's,Other,19,Consulting,"['AgriTech', 'Gaming']",True,False,2016-08-03
founder_507,Kevin Gay,raymondboyer@example.org,https://linkedin.com/in/bryantkatelyn,Austin,Bootcamp,Caltech,20,Amazon,"['PropTech', 'HealthTech', 'Cybersecurity']",False,True,2021-11-27
founder_508,Becky Peterson,kathryn77@example.com,https://linkedin.com/in/elizabeth43,Dallas,Bachelor's,,16,Google,"['LegalTech', 'AI/ML']",True,False,2017-03-21
founder_509,Mr. Dustin Hernandez DVM,kevincruz@example.org,https://linkedin.com/in/william06,San Diego,Self-taught,CMU,24,Amazon,['FoodTech'],True,False,2021-07-24
founder_510,Kenneth Hall,jhowell@example.net,https://linkedin.com/in/sandovaljohn,Nashville,Master's,UC Berkeley,16,Apple,"['Cybersecurity', 'AgriTech']",True,False,2022-11-11
founder_511,Daniel Perry,kevin92@example.net,https://linkedin.com/in/fvazquez,Chicago,Bachelor's,Other,8,Tesla,['Blockchain'],True,False,2022-11-15
founder_512,Cheryl Anderson,david09@example.com,https://linkedin.com/in/coffeythomas,Washington DC,PhD,CMU,16,Amazon,"['Gaming', 'CleanTech']",False,False,2024-09-11
founder_513,Marcus Pineda,julie99@example.org,https://linkedin.com/in/stephanie14,New York,Bootcamp,UC Berkeley,0,Consulting,['Cybersecurity'],True,True,2015-10-12
founder_514,Darrell Chambers,shirley85@example.com,https://linkedin.com/in/davidjones,New York,Master's,,25,Amazon,"['FinTech', 'FoodTech', 'EdTech']",True,False,2016-07-01
founder_515,Jason Mcclain,hannah66@example.org,https://linkedin.com/in/michelle41,Chicago,Master's,,20,Apple,"['HealthTech', 'FinTech']",False,False,2024-11-19
founder_516,Matthew Sandoval,ellen30@example.org,https://linkedin.com/in/jacobsandrew,Dallas,Master's,Caltech,15,Tesla,"['Gaming', 'PropTech', 'Blockchain']",False,False,2021-04-08
founder_517,Julie Henry,calebandersen@example.com,https://linkedin.com/in/michelle81,Dallas,Bootcamp,Harvard,14,Amazon,"['LegalTech', 'FinTech']",False,False,2021-06-19
founder_518,Sandy Hernandez,rsmith@example.net,https://linkedin.com/in/hdavis,San Francisco,Bachelor's,,3,Finance,"['Gaming', 'HealthTech']",True,False,2021-07-13
founder_519,Jordan James,lindsey26@example.org,https://linkedin.com/in/scott71,Austin,Master's,UC Berkeley,0,Apple,"['LegalTech', 'AI/ML']",True,True,2016-05-07
founder_520,Nicholas Jackson,reedanthony@example.org,https://linkedin.com/in/ele,Los Angeles,Master's,CMU,11,Tesla,"['LegalTech', 'MarTech']",True,False,2024-05-05
founder_521,Robert Howard,michael84@example.net,https://linkedin.com/in/janice38,New York,Master's,,20,Startup,['PropTech'],False,False,2021-07-21
founder_522,Christopher Mccormick,xsloan@example.com,https://linkedin.com/in/kyliemartinez,New York,Self-taught,Stanford,12,Startup,"['CleanTech', 'AI/ML']",True,False,2018-01-25
founder_523,Michael Castillo,gscott@example.net,https://linkedin.com/in/salazarkimberly,Austin,Self-taught,Stanford,16,Finance,['SaaS'],False,False,2018-05-26
founder_524,Sergio Reynolds,smithjames@example.net,https://linkedin.com/in/yrivera,New York,Bachelor's,Caltech,10,Consulting,"['E-commerce', 'FoodTech', 'Blockchain']",True,False,2016-12-14
founder_525,Cynthia Yang,michele01@example.org,https://linkedin.com/in/armstrongscott,Miami,Bachelor's,Harvard,4,Startup,"['AI/ML', 'FoodTech']",False,False,2025-01-01
founder_526,Donald Mcintyre,ynguyen@example.net,https://linkedin.com/in/arussell,Dallas,PhD,Other,3,Facebook,['FoodTech'],True,False,2024-09-06
founder_527,Desiree Lewis,randerson@example.com,https://linkedin.com/in/rileymatthew,Portland,Bachelor's,,7,Microsoft,['PropTech'],False,False,2021-03-30
founder_528,Brittany Harris,weberjoanne@example.net,https://linkedin.com/in/jeremiah82,Seattle,PhD,Harvard,3,Microsoft,"['FinTech', 'HealthTech', 'InsurTech']",True,False,2016-07-31
founder_529,Kimberly Burke,martha21@example.com,https://linkedin.com/in/mmendoza,Nashville,Self-taught,MIT,2,Microsoft,['AI/ML'],True,True,2018-01-26
founder_530,Joseph Villegas,scottparker@example.org,https://linkedin.com/in/qberry,Portland,Bachelor's,,10,Startup,"['MarTech', 'PropTech', 'FoodTech']",False,False,2015-12-30
founder_531,Susan Edwards,rebecca38@example.org,https://linkedin.com/in/ojones,Austin,PhD,,12,Apple,"['AI/ML', 'InsurTech']",True,False,2023-11-03
founder_532,Katrina Lee,jason40@example.com,https://linkedin.com/in/julie53,Chicago,Bootcamp,Stanford,15,Consulting,['IoT'],True,False,2017-03-21
founder_533,Steven Butler,grant30@example.com,https://linkedin.com/in/dunlapdiane,San Francisco,PhD,MIT,1,Finance,['E-commerce'],False,False,2024-08-28
founder_534,William Foley,ashleypitts@example.net,https://linkedin.com/in/michaelstephens,Denver,Bootcamp,Stanford,12,Google,"['IoT', 'PropTech', 'LegalTech']",False,False,2020-02-16
founder_535,Teresa James,jason19@example.org,https://linkedin.com/in/barretterin,San Francisco,Bootcamp,CMU,13,Consulting,['PropTech'],False,False,2017-09-03
founder_536,Patricia Martin,ycastillo@example.com,https://linkedin.com/in/floresjeffrey,Miami,Self-taught,Stanford,7,Finance,['AI/ML'],True,False,2020-12-23
founder_537,Cynthia Garcia,nicolephillips@example.org,https://linkedin.com/in/sarah13,Philadelphia,PhD,,17,Facebook,"['CleanTech', 'LegalTech', 'HealthTech']",False,False,2019-05-27
founder_538,Richard Smith,madelinemclaughlin@example.org,https://linkedin.com/in/bryantjane,Phoenix,Bachelor's,Caltech,7,Microsoft,"['FoodTech', 'Blockchain']",False,False,2019-12-29
founder_539,Randy Tyler,matthew60@example.com,https://linkedin.com/in/michaeljohnson,Portland,Master's,UC Berkeley,12,Apple,['FinTech'],True,False,2025-02-09
founder_540,Tamara Bullock,andreamoon@example.org,https://linkedin.com/in/qjordan,San Francisco,Self-taught,Other,13,Amazon,"['FoodTech', 'HRTech']",True,True,2020-12-19
founder_541,Nicholas Henry,john25@example.org,https://linkedin.com/in/charleshancock,Boston,Bootcamp,Stanford,22,Amazon,"['CleanTech', 'AgriTech']",True,False,2021-12-02
founder_542,Michael Campbell,sandy36@example.com,https://linkedin.com/in/linda35,Austin,Bachelor's,,2,Consulting,"['CleanTech', 'Cybersecurity', 'HRTech']",False,False,2018-11-29
founder_543,James Gibbs,laurie25@example.com,https://linkedin.com/in/mcconnellsteven,San Diego,Bootcamp,Harvard,18,Microsoft,['LegalTech'],False,False,2022-07-18
founder_544,Kaylee Heath,tyler15@example.net,https://linkedin.com/in/gloverjacob,New York,Master's,Other,21,Consulting,['MarTech'],True,False,2016-12-27
founder_545,Tina Garrett,brownkaren@example.org,https://linkedin.com/in/jameswalker,Nashville,Master's,Other,21,Amazon,"['E-commerce', 'HealthTech']",False,False,2015-06-25
founder_546,Paul Barron,amberwagner@example.com,https://linkedin.com/in/wallbrenda,Phoenix,Master's,Other,0,Microsoft,"['InsurTech', 'E-commerce']",True,False,2021-08-03
founder_547,Justin Schneider,kramirez@example.com,https://linkedin.com/in/ianbryant,Los Angeles,Bachelor's,CMU,16,Apple,['LegalTech'],True,False,2024-11-24
founder_548,William Smith,ulowe@example.com,https://linkedin.com/in/ianderson,New York,PhD,,5,Amazon,"['E-commerce', 'SaaS', 'HealthTech']",True,False,2016-06-20
founder_549,Zachary Barnes,erickelly@example.org,https://linkedin.com/in/markgriffin,San Francisco,PhD,,23,Startup,"['IoT', 'AgriTech']",True,False,2019-02-26
founder_550,Anne Hayes,wellsbrian@example.net,https://linkedin.com/in/carla72,Phoenix,Bachelor's,Stanford,15,Google,['FinTech'],False,False,2016-01-19
founder_551,John Martinez,johnny46@example.org,https://linkedin.com/in/perezjoanne,Denver,Bootcamp,Stanford,5,Apple,['FinTech'],True,False,2022-02-23
founder_552,Shelby Johnson,kwilliams@example.net,https://linkedin.com/in/wpollard,New York,Master's,MIT,6,Amazon,"['InsurTech', 'PropTech']",False,True,2018-11-22
founder_553,Douglas Ortiz,diana22@example.org,https://linkedin.com/in/nancy35,Chicago,Master's,CMU,4,Tesla,"['HealthTech', 'AI/ML', 'FinTech']",False,False,2021-12-02
founder_554,Nicole Thomas,alexwilliams@example.com,https://linkedin.com/in/zlarson,Washington DC,PhD,Stanford,1,Apple,"['Gaming', 'EdTech', 'E-commerce']",True,False,2021-02-12
founder_555,Joseph Woods,anita08@example.com,https://linkedin.com/in/kelly58,Boston,PhD,Harvard,25,Startup,['PropTech'],True,False,2022-05-26
founder_556,Jonathan Cardenas,brandon06@example.org,https://linkedin.com/in/johnsonmichele,Nashville,Self-taught,Other,13,Finance,"['Blockchain', 'PropTech']",True,False,2024-02-18
founder_557,Kevin Reynolds,lindahamilton@example.org,https://linkedin.com/in/tylerramirez,New York,Bachelor's,,3,Apple,['PropTech'],False,False,2023-06-26
founder_558,Angel Graham,phardy@example.net,https://linkedin.com/in/ghoward,Phoenix,PhD,UC Berkeley,14,Consulting,"['Gaming', 'HealthTech', 'Cybersecurity']",False,True,2016-10-02
founder_559,Ian Vasquez,donna55@example.net,https://linkedin.com/in/fconley,New York,Master's,CMU,16,Amazon,"['CleanTech', 'Gaming']",False,False,2019-11-28
founder_560,Mr. Patrick Huber,johnsonmarc@example.org,https://linkedin.com/in/xanderson,San Francisco,PhD,,8,Google,['CleanTech'],True,False,2018-01-28
founder_561,Jason Eaton,christinewilliams@example.net,https://linkedin.com/in/brittneybaker,Philadelphia,PhD,,10,Tesla,"['E-commerce', 'AI/ML', 'FoodTech']",True,False,2022-08-06
founder_562,Adam Schneider,ysmith@example.org,https://linkedin.com/in/fmoran,Phoenix,Self-taught,,16,Startup,"['InsurTech', 'Cybersecurity']",False,False,2023-02-05
founder_563,Christina Tran,david69@example.org,https://linkedin.com/in/csmith,Chicago,Self-taught,,6,Startup,"['LegalTech', 'AgriTech']",True,False,2019-11-09
founder_564,Sarah Gilbert,danielpark@example.net,https://linkedin.com/in/xwalker,Atlanta,PhD,Harvard,14,Tesla,"['LegalTech', 'InsurTech', 'CleanTech']",True,False,2018-03-15
founder_565,Mr. Jared Smith MD,laura98@example.com,https://linkedin.com/in/fulleraaron,New York,Bootcamp,Stanford,7,Consulting,"['Gaming', 'InsurTech', 'HealthTech']",False,False,2015-06-17
founder_566,Antonio Johnson,wellison@example.com,https://linkedin.com/in/twade,Boston,Bachelor's,Other,8,Consulting,"['E-commerce', 'LegalTech']",False,False,2021-01-02
founder_567,Paul Hale,adammccoy@example.org,https://linkedin.com/in/lisayoung,Austin,Self-taught,,5,Finance,"['AI/ML', 'IoT', 'HealthTech']",True,False,2020-12-24
founder_568,Lauren Torres,mcclurebonnie@example.com,https://linkedin.com/in/pgentry,San Francisco,Self-taught,,11,Google,"['CleanTech', 'Cybersecurity']",True,True,2019-06-07
founder_569,Shannon Roberts,comptonemily@example.com,https://linkedin.com/in/adamjenkins,Nashville,Self-taught,Harvard,0,Microsoft,"['Blockchain', 'E-commerce', 'HealthTech']",True,True,2023-11-06
founder_570,Sharon Logan,thomas14@example.com,https://linkedin.com/in/catherinesoto,Chicago,Self-taught,Stanford,24,Finance,"['SaaS', 'EdTech']",True,False,2023-04-06
founder_571,Stacy Thomas,harriskenneth@example.net,https://linkedin.com/in/meganjackson,Boston,Master's,Other,6,Microsoft,"['LegalTech', 'Cybersecurity', 'Gaming']",False,False,2016-05-03
founder_572,Sharon Mcmahon,bishoptimothy@example.net,https://linkedin.com/in/matthewwilliams,Chicago,Bootcamp,Stanford,12,Microsoft,"['MarTech', 'HRTech', 'CleanTech']",True,True,2018-01-06
founder_573,Amber Green,kellymoore@example.net,https://linkedin.com/in/wolfematthew,Portland,Self-taught,,7,Finance,"['PropTech', 'IoT']",True,False,2018-05-18
founder_574,Antonio Wheeler,michaelorozco@example.net,https://linkedin.com/in/andrew52,Portland,Bachelor's,Stanford,5,Startup,"['InsurTech', 'FoodTech', 'HealthTech']",True,True,2024-08-31
founder_575,Cassandra Nichols,amandamurillo@example.com,https://linkedin.com/in/scotthuerta,Los Angeles,Bachelor's,Other,17,Microsoft,"['Blockchain', 'LegalTech']",True,False,2024-02-21
founder_576,Christine Leonard,samantha32@example.net,https://linkedin.com/in/sarah36,Washington DC,PhD,Harvard,24,Tesla,"['MarTech', 'FoodTech', 'EdTech']",True,False,2017-02-27
founder_577,Patricia Smith,dknox@example.com,https://linkedin.com/in/zachary29,New York,Bachelor's,Other,23,Facebook,['FinTech'],True,False,2017-10-30
founder_578,Tanya Cole,john23@example.net,https://linkedin.com/in/jennifer40,Austin,Bachelor's,,22,Tesla,['MarTech'],False,False,2019-02-04
founder_579,Stacey Hester,frederickdaniel@example.com,https://linkedin.com/in/phensley,Portland,Self-taught,Caltech,24,Startup,"['FinTech', 'AgriTech', 'FoodTech']",True,False,2018-11-05
founder_580,James Grimes,latasha35@example.com,https://linkedin.com/in/josephpeters,Austin,Bachelor's,Stanford,10,Amazon,"['SaaS', 'HRTech', 'CleanTech']",True,False,2020-03-12
founder_581,Valerie Franklin,christopherwilliams@example.net,https://linkedin.com/in/jeffreyalexander,San Francisco,Bootcamp,MIT,6,Facebook,['Gaming'],False,True,2015-07-23
founder_582,Taylor Dominguez,scott36@example.org,https://linkedin.com/in/christopher98,Seattle,PhD,CMU,3,Consulting,"['HealthTech', 'LegalTech', 'HRTech']",False,False,2021-02-16
founder_583,Amy Mueller,coxmartin@example.org,https://linkedin.com/in/anna65,Atlanta,Bachelor's,,22,Tesla,['Cybersecurity'],False,False,2018-10-10
founder_584,Scott Phillips,jamesmcgee@example.com,https://linkedin.com/in/atkinsonjohn,Chicago,PhD,Other,13,Microsoft,"['Gaming', 'HealthTech']",False,False,2015-09-25
founder_585,Veronica Jones,wjimenez@example.org,https://linkedin.com/in/michelle52,Austin,Bachelor's,,19,Consulting,"['HRTech', 'FinTech', 'Gaming']",True,False,2025-03-11
founder_586,Patrick Rich,maysmatthew@example.org,https://linkedin.com/in/frank10,Boston,Bachelor's,Stanford,3,Facebook,['Cybersecurity'],False,False,2023-10-05
founder_587,Sophia Montgomery,hannahpowell@example.org,https://linkedin.com/in/michaelkim,San Francisco,Self-taught,Harvard,19,Facebook,['Blockchain'],True,True,2023-05-03
founder_588,Michael Becker,amygarcia@example.net,https://linkedin.com/in/arnolddiana,Phoenix,Master's,,1,Startup,"['CleanTech', 'Blockchain']",True,False,2023-01-26
founder_589,Shane Pratt,laurie41@example.net,https://linkedin.com/in/adamsalejandro,Phoenix,Bachelor's,Stanford,7,Microsoft,"['FinTech', 'PropTech']",False,False,2015-09-21
founder_590,Russell George,bnelson@example.net,https://linkedin.com/in/john75,Atlanta,Bootcamp,,25,Consulting,"['CleanTech', 'AgriTech', 'PropTech']",True,True,2021-04-20
founder_591,Bryan Carey,natasha52@example.org,https://linkedin.com/in/mmorales,Austin,Bachelor's,,13,Apple,"['Blockchain', 'Cybersecurity', 'LegalTech']",False,True,2023-06-29
founder_592,Jason Jennings,tiffany00@example.com,https://linkedin.com/in/hroberts,Dallas,Bootcamp,,22,Apple,"['FoodTech', 'HealthTech', 'FinTech']",False,False,2022-04-21
founder_593,Jesus Davis,jeannetyler@example.net,https://linkedin.com/in/maryfriedman,Chicago,Bachelor's,MIT,23,Facebook,"['AI/ML', 'PropTech', 'Gaming']",True,False,2024-06-10
founder_594,Tiffany Wood,jwaters@example.org,https://linkedin.com/in/larry96,Nashville,Bootcamp,,11,Microsoft,"['MarTech', 'AI/ML', 'CleanTech']",True,False,2021-06-23
founder_595,Leslie Lopez,randydavis@example.org,https://linkedin.com/in/rhonda28,Denver,Master's,,21,Tesla,['FoodTech'],True,False,2021-06-15
founder_596,Jordan Gonzalez,moraleschristine@example.com,https://linkedin.com/in/harriscourtney,Phoenix,Bootcamp,,16,Startup,['HRTech'],True,False,2020-09-28
founder_597,Anita Williams,donald66@example.net,https://linkedin.com/in/wrightchristian,San Diego,Bootcamp,Other,12,Startup,"['HealthTech', 'AI/ML']",True,False,2022-03-11
founder_598,Kevin Beard,curtis12@example.org,https://linkedin.com/in/mark82,Austin,Self-taught,Harvard,5,Facebook,['AgriTech'],True,True,2025-05-02
founder_599,Sarah Chapman,jessica24@example.org,https://linkedin.com/in/bradley21,Dallas,Bachelor's,,6,Startup,"['Gaming', 'IoT', 'Cybersecurity']",True,True,2020-02-16
founder_600,Cristina Rogers,lchavez@example.com,https://linkedin.com/in/ojimenez,San Francisco,Bootcamp,,23,Google,"['MarTech', 'AgriTech', 'InsurTech']",True,True,2020-03-26
founder_601,Lauren Lopez,ariana67@example.net,https://linkedin.com/in/jessica40,Philadelphia,Bachelor's,UC Berkeley,12,Finance,"['IoT', 'LegalTech', 'CleanTech']",False,False,2017-04-27
founder_602,Alexander Conner,lefrank@example.net,https://linkedin.com/in/orozcojohn,Phoenix,Self-taught,Harvard,15,Microsoft,"['InsurTech', 'EdTech', 'Blockchain']",True,False,2022-08-20
founder_603,William Branch,tiffany06@example.net,https://linkedin.com/in/victorparker,Phoenix,Bootcamp,,7,Apple,"['LegalTech', 'CleanTech']",False,False,2024-06-24
